date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-09-26,4.43,4.53,4.48,4.41,706897.44,0.06,1.36,4.512,4.686,4.955,1010643.82,1377102.07,1476813.09,1.18
2017-09-25,4.45,4.52,4.42,4.4,720115.62,-0.05,-1.12,4.528,4.753,4.975,1078190.69,1458753.87,1513593.34,1.21
2017-09-22,4.46,4.54,4.47,4.36,1333606.12,-0.07,-1.54,4.562,4.821,4.992,1451636.96,1513852.46,1537596.97,2.23
2017-09-21,4.62,4.68,4.54,4.53,1019123.56,-0.11,-2.37,4.62,4.883,5.002,1599543.24,1474805.44,1528726.39,1.71
2017-09-20,4.58,4.66,4.65,4.51,1273476.38,0.09,1.97,4.734,4.944,5.003,1684926.55,1501945.63,1533536.58,2.13
2017-09-19,4.59,4.62,4.56,4.52,1044631.75,-0.03,-0.65,4.86,5.009,5.008,1743560.32,1492883.96,1517564.27,1.75
2017-09-18,4.72,4.78,4.59,4.48,2587347.0,-0.17,-3.57,4.978,5.073,5.027,1839317.05,1488647.77,1508888.18,4.34
2017-09-15,5.05,5.05,4.76,4.7,2073137.5,-0.35,-6.85,5.08,5.144,5.044,1576067.95,1428690.69,1442003.22,3.47
2017-09-14,5.22,5.34,5.11,5.05,1446040.12,-0.17,-3.22,5.146,5.212,5.042,1350067.65,1479666.04,1377244.88,2.42
2017-09-13,5.1,5.33,5.28,5.08,1566645.25,0.13,2.52,5.154,5.231,5.025,1318964.7,1535251.58,1357565.49,2.63
2017-09-12,5.15,5.24,5.15,5.06,1523415.38,0.05,0.98,5.158,5.224,4.997,1242207.6,1576524.11,1324735.77,2.55
2017-09-11,5.02,5.1,5.1,4.9,1271101.5,0.01,0.2,5.168,5.196,4.975,1137978.49,1568432.81,1302781.75,2.13
2017-09-08,5.13,5.18,5.09,5.02,943136.0,-0.06,-1.17,5.208,5.163,4.959,1281313.44,1561341.48,1310152.57,1.58
2017-09-07,5.25,5.27,5.15,5.07,1290525.38,-0.15,-2.83,5.278,5.121,4.941,1609264.44,1582647.33,1365454.54,2.16
2017-09-06,5.2,5.38,5.3,5.12,1182859.75,0.1,1.92,5.308,5.061,4.943,1751538.46,1565127.54,1379130.8,1.98
2017-09-05,5.26,5.3,5.2,5.11,1002269.81,-0.1,-1.89,5.29,5.007,4.951,1910840.61,1542244.57,1420389.66,1.68
2017-09-04,5.61,5.65,5.3,5.22,1987776.25,-0.14,-2.57,5.224,4.981,4.959,1998887.13,1529128.59,1464983.93,3.33
2017-09-01,5.3,5.7,5.44,5.27,2582891.0,0.14,2.64,5.118,4.944,4.973,1841369.53,1455315.74,1487568.2,4.33
2017-08-31,5.19,5.33,5.3,5.04,2001895.5,0.09,1.73,4.964,4.872,4.962,1556030.23,1274823.71,1509151.24,3.35
2017-08-30,4.88,5.35,5.21,4.88,1979370.5,0.34,6.98,4.814,4.819,4.959,1378716.63,1179879.4,1551665.58,3.32
2017-08-29,4.76,5.02,4.87,4.72,1442502.38,0.1,2.1,4.724,4.769,4.936,1173648.53,1072947.43,1563447.6,2.42
2017-08-28,4.61,4.82,4.77,4.59,1200188.25,0.1,2.14,4.738,4.754,4.92,1059370.06,1037130.7,1552187.89,2.01
2017-08-25,4.65,4.77,4.67,4.58,1156194.5,0.12,2.64,4.77,4.754,4.91,1069261.96,1058963.65,1572028.56,1.94
2017-08-24,4.77,4.79,4.55,4.51,1115327.5,-0.21,-4.41,4.78,4.76,4.895,993617.2,1148261.74,1551020.49,1.87
2017-08-23,4.78,4.86,4.76,4.65,954030.0,-0.18,-3.64,4.824,4.824,4.883,981042.18,1193134.06,1554904.34,1.6
2017-08-22,4.93,5.01,4.94,4.83,871110.06,0.01,0.2,4.814,4.895,4.872,972246.33,1298534.75,1548411.98,1.46
2017-08-21,4.73,4.94,4.93,4.71,1249647.75,0.21,4.45,4.77,4.937,4.85,1014891.34,1400839.26,1555265.09,2.09
2017-08-18,4.68,4.74,4.72,4.6,777970.69,-0.05,-1.05,4.738,5.001,4.826,1048665.34,1519820.66,1556153.01,1.3
2017-08-17,4.81,4.87,4.77,4.73,1052452.38,0.06,1.27,4.74,5.052,4.817,1302906.28,1743478.76,1570419.85,1.76
2017-08-16,4.71,4.8,4.71,4.63,910050.75,-0.01,-0.21,4.824,5.098,4.803,1405225.95,1923451.75,1577626.42,1.52
2017-08-15,4.75,4.79,4.72,4.58,1084335.12,-0.05,-1.05,4.976,5.102,4.798,1624823.18,2053947.78,1643230.26,1.82
2017-08-14,4.74,4.9,4.77,4.66,1418517.75,0.04,0.85,5.104,5.086,4.779,1786787.18,2067245.08,1678211.92,2.38
2017-08-11,5.0,5.06,4.73,4.67,2049175.38,-0.46,-8.86,5.264,5.066,4.741,1990975.98,2085093.46,1660024.34,3.43
2017-08-10,5.3,5.4,5.19,5.16,1564050.75,-0.28,-5.12,5.364,5.03,4.713,2184051.25,1953779.24,1597639.1,2.62
2017-08-09,5.33,5.59,5.47,5.09,2008036.88,0.11,2.05,5.372,4.942,4.663,2441677.55,1916674.62,1568408.68,3.36
2017-08-08,5.5,5.62,5.36,5.29,1894155.12,-0.21,-3.77,5.228,4.849,4.599,2483072.37,1798289.21,1533701.57,3.17
2017-08-07,5.49,5.59,5.57,5.21,2439461.75,0.34,6.5,5.068,4.763,4.541,2347702.97,1709690.92,1506168.68,4.09
2017-08-04,5.34,5.64,5.23,5.16,3014551.75,0.0,0.0,4.868,4.651,4.479,2179210.95,1592485.36,1468299.55,5.05
2017-08-03,4.7,5.23,5.23,4.69,2852182.25,0.48,10.11,4.696,4.581,4.423,1723507.24,1397360.94,1372438.78,4.78
2017-08-02,4.54,5.0,4.75,4.53,2215011.0,0.19,4.17,4.512,4.507,4.366,1391671.69,1231801.09,1310332.18,3.71
2017-08-01,4.57,4.62,4.56,4.46,1217308.12,-0.01,-0.22,4.47,4.493,4.324,1113506.05,1232512.74,1263788.11,2.04
2017-07-31,4.46,4.6,4.57,4.46,1597001.62,0.2,4.58,4.458,4.471,4.289,1071678.87,1289178.77,1275478.84,2.68
2017-07-28,4.32,4.41,4.37,4.25,736033.19,0.06,1.39,4.434,4.416,4.255,1005759.77,1234955.21,1280734.39,1.23
2017-07-27,4.54,4.59,4.31,4.28,1193004.5,-0.23,-5.07,4.466,4.396,4.213,1071214.64,1241498.95,1266386.53,2.0
2017-07-26,4.48,4.64,4.54,4.45,824182.81,0.04,0.89,4.502,4.384,4.177,1071930.49,1220142.75,1229119.81,1.38
2017-07-25,4.41,4.53,4.5,4.34,1008172.25,0.05,1.12,4.516,4.349,4.129,1351519.42,1269113.93,1233852.71,1.69
2017-07-24,4.48,4.65,4.45,4.38,1267406.12,-0.08,-1.77,4.484,4.319,4.08,1506678.67,1302646.44,1218696.1,2.12
2017-07-21,4.43,4.54,4.53,4.4,1063307.5,0.04,0.89,4.398,4.306,4.031,1464150.65,1344113.74,1185464.61,1.78
2017-07-20,4.59,4.64,4.49,4.43,1196583.75,-0.12,-2.6,4.326,4.264,3.974,1411783.26,1347516.62,1151430.1,2.01
2017-07-19,4.3,4.65,4.61,4.3,2222127.5,0.27,6.22,4.266,4.225,3.919,1368355.01,1388863.27,1109712.38,3.72
2017-07-18,4.1,4.4,4.34,4.04,1783968.5,0.32,7.96,4.182,4.155,3.86,1186708.44,1295063.48,1015697.64,2.99
2017-07-17,4.17,4.19,4.02,3.96,1054766.0,-0.15,-3.6,4.154,4.106,3.813,1098614.21,1261778.91,949499.75,1.77
2017-07-14,4.21,4.24,4.17,4.11,801470.56,-0.02,-0.48,4.214,4.093,3.783,1224076.84,1326513.57,924640.35,1.34
2017-07-13,4.18,4.26,4.19,4.13,979442.5,0.0,0.0,4.202,4.03,3.741,1283249.97,1291274.12,898226.02,1.64
2017-07-12,4.21,4.29,4.19,4.03,1313894.62,-0.01,-0.24,4.184,3.969,3.697,1409371.52,1238096.87,861971.83,2.2
2017-07-11,4.28,4.32,4.2,4.15,1343497.38,-0.12,-2.78,4.128,3.909,3.653,1403418.52,1198591.5,808034.73,2.25
2017-07-10,4.07,4.48,4.32,4.05,1682079.12,0.21,5.11,4.058,3.841,3.609,1424943.6,1134745.75,760353.54,2.82
2017-07-07,4.04,4.12,4.11,3.99,1097336.25,0.01,0.24,3.972,3.756,3.555,1428950.3,1026815.49,687355.07,1.84
2017-07-06,3.95,4.14,4.1,3.87,1610050.25,0.19,4.86,3.858,3.683,3.514,1299298.26,955343.58,645549.8,2.7
2017-07-05,3.88,4.01,3.91,3.84,1284129.62,0.06,1.56,3.754,3.612,3.475,1066822.22,830561.48,577955.6,2.15
2017-07-04,3.9,3.99,3.85,3.83,1451122.75,-0.04,-1.03,3.69,3.564,3.445,993764.47,736331.79,531199.25,2.43
2017-07-03,3.54,3.89,3.89,3.53,1702112.62,0.35,9.89,3.624,3.52,3.414,844547.9,637220.59,469210.46,2.85
2017-06-30,3.58,3.59,3.54,3.51,449076.06,-0.04,-1.12,3.54,3.472,3.381,624680.68,522767.13,398311.89,0.75
2017-06-29,3.59,3.62,3.58,3.56,447670.06,-0.01,-0.28,3.508,3.451,3.367,611388.9,505177.93,388422.6,0.75
2017-06-28,3.52,3.6,3.59,3.51,918840.88,0.07,1.99,3.47,3.425,3.346,594300.75,485846.79,378317.11,1.54
2017-06-27,3.47,3.59,3.52,3.46,705039.88,0.05,1.44,3.438,3.396,3.329,478899.11,417477.97,348905.65,1.18
2017-06-26,3.37,3.47,3.47,3.36,602776.5,0.09,2.66,3.416,3.377,3.318,429893.28,385961.34,331323.56,1.01
2017-06-23,3.38,3.4,3.38,3.31,382617.16,-0.01,-0.29,3.404,3.354,3.309,420853.58,347894.66,321396.44,0.64
2017-06-22,3.43,3.48,3.39,3.39,362229.31,-0.04,-1.17,3.394,3.345,3.301,398966.96,335756.03,315545.35,0.61
2017-06-21,3.41,3.48,3.43,3.37,341832.72,0.02,0.59,3.38,3.337,3.291,377392.82,325349.71,320614.14,0.57
2017-06-20,3.41,3.45,3.41,3.38,460010.69,0.0,0.0,3.354,3.325,3.282,356056.82,326066.71,334374.76,0.77
2017-06-19,3.33,3.42,3.41,3.32,557578.0,0.08,2.4,3.338,3.308,3.271,342029.39,301200.33,329706.45,0.93
2017-06-16,3.33,3.38,3.33,3.31,273184.09,0.01,0.3,3.304,3.289,3.257,274935.75,273856.64,318514.98,0.46
2017-06-15,3.3,3.34,3.32,3.3,254358.62,0.02,0.61,3.296,3.282,3.245,272545.1,271667.28,321544.65,0.43
2017-06-14,3.32,3.37,3.3,3.3,235152.7,-0.03,-0.9,3.294,3.267,3.233,273306.59,270787.43,323408.58,0.39
2017-06-13,3.23,3.34,3.33,3.22,389873.56,0.09,2.78,3.296,3.261,3.219,296076.59,280333.33,321494.76,0.65
2017-06-12,3.28,3.29,3.24,3.23,222109.77,-0.05,-1.52,3.278,3.259,3.204,260371.26,276685.79,313072.23,0.37
2017-06-09,3.31,3.32,3.29,3.27,261230.86,-0.02,-0.6,3.274,3.264,3.193,272777.54,294898.23,320311.16,0.44
2017-06-08,3.31,3.33,3.31,3.29,258166.06,0.0,0.0,3.268,3.257,3.182,270789.45,295334.66,318780.05,0.43
2017-06-07,3.23,3.31,3.31,3.23,349002.72,0.07,2.16,3.24,3.245,3.172,268268.27,315878.57,316750.24,0.58
2017-06-06,3.22,3.25,3.24,3.19,211346.88,0.02,0.62,3.226,3.239,3.162,264590.07,342682.81,317092.12,0.35
2017-06-05,3.27,3.29,3.22,3.2,284141.19,-0.04,-1.23,3.24,3.234,3.155,293000.33,358212.56,325142.09,0.48
2017-06-02,3.17,3.27,3.26,3.17,251290.41,0.09,2.84,3.254,3.225,3.152,317018.91,363173.31,328424.59,0.42
2017-06-01,3.25,3.25,3.17,3.17,245560.14,-0.07,-2.16,3.246,3.208,3.151,319879.87,371422.03,334031.43,0.41
2017-05-31,3.38,3.4,3.24,3.23,330611.75,-0.07,-2.12,3.25,3.198,3.153,363488.87,376029.74,343929.25,0.55
2017-05-26,3.28,3.34,3.31,3.27,353398.16,0.02,0.61,3.252,3.177,3.152,420775.54,362656.18,354679.94,0.59
2017-05-25,3.22,3.3,3.29,3.2,404234.09,0.07,2.17,3.228,3.149,3.143,423424.8,349458.67,354308.37,0.68
2017-05-24,3.17,3.22,3.22,3.15,265595.22,0.03,0.94,3.196,3.122,3.137,409327.71,345724.09,349662.44,0.45
2017-05-23,3.25,3.29,3.19,3.19,463605.12,-0.06,-1.85,3.17,3.106,3.132,422964.19,342225.44,349972.13,0.78
2017-05-22,3.25,3.31,3.25,3.22,617045.12,0.06,1.88,3.146,3.099,3.129,388570.61,317621.9,352008.87,1.03
2017-05-19,3.13,3.2,3.19,3.13,366644.44,0.06,1.92,3.102,3.085,3.13,304536.81,291501.43,333519.87,0.61
2017-05-18,3.08,3.17,3.13,3.07,333748.66,0.04,1.29,3.07,3.075,3.133,275492.54,292071.61,329257.73,0.56
2017-05-17,3.06,3.13,3.09,3.06,333777.62,0.02,0.65,3.048,3.079,3.139,282120.47,293675.88,336929.38,0.56
2017-05-16,3.02,3.07,3.07,2.98,291637.22,0.04,1.32,3.042,3.093,3.149,261486.69,296640.84,340617.4,0.49
2017-05-15,3.03,3.04,3.03,3.01,196876.11,0.0,0.0,3.052,3.107,3.16,246673.2,311828.75,343285.62,0.33
2017-05-12,3.0,3.04,3.03,2.97,221423.11,0.01,0.33,3.068,3.126,3.175,278466.05,346703.71,351532.75,0.37
2017-05-11,3.05,3.05,3.02,2.94,366888.28,-0.04,-1.31,3.08,3.137,3.192,308650.68,359158.07,359101.62,0.61
2017-05-10,3.12,3.14,3.06,3.05,230608.72,-0.06,-1.92,3.11,3.151,3.209,305231.29,353600.79,380581.69,0.39
2017-05-09,3.11,3.13,3.12,3.08,217569.77,0.01,0.32,3.144,3.158,3.228,331794.99,357718.81,400866.25,0.36
2017-05-08,3.09,3.14,3.11,3.08,355840.38,0.02,0.65,3.162,3.158,3.242,376984.31,386395.84,425215.9,0.6
2017-05-05,3.15,3.16,3.09,3.09,372346.25,-0.08,-2.52,3.184,3.174,3.257,414941.37,375538.31,444502.05,0.62
2017-05-04,3.2,3.24,3.17,3.16,349791.31,-0.06,-1.86,3.194,3.19,3.276,409665.46,366443.84,484462.48,0.59
2017-05-03,3.2,3.23,3.23,3.19,363427.22,0.02,0.62,3.192,3.198,3.287,401970.3,380182.88,506415.47,0.61
2017-05-02,3.21,3.26,3.21,3.18,443516.38,-0.01,-0.31,3.172,3.205,3.289,383642.64,384593.97,511076.86,0.74
2017-04-28,3.14,3.23,3.22,3.13,545625.69,0.08,2.55,3.154,3.213,3.293,395807.37,374742.49,517822.71,0.91
2017-04-27,3.16,3.16,3.14,3.05,345966.69,-0.02,-0.63,3.164,3.224,3.299,336135.26,356361.8,518155.8,0.58
2017-04-26,3.15,3.18,3.16,3.13,311315.53,0.03,0.96,3.186,3.246,3.306,323222.23,359045.17,511732.15,0.52
2017-04-25,3.12,3.16,3.13,3.11,271788.91,0.01,0.32,3.204,3.266,3.312,358395.45,407562.59,517531.91,0.46
2017-04-24,3.26,3.27,3.12,3.1,504340.03,-0.15,-4.59,3.238,3.297,3.322,385545.3,444013.68,528860.41,0.85
2017-04-21,3.25,3.28,3.27,3.24,247265.12,0.02,0.61,3.272,3.326,3.33,353677.61,464035.97,529310.45,0.41
2017-04-20,3.25,3.28,3.25,3.22,281401.56,0.0,0.0,3.284,3.339,3.329,376588.34,513465.79,550930.32,0.47
2017-04-19,3.26,3.29,3.25,3.21,487181.62,-0.05,-1.51,3.306,3.361,3.331,394868.11,602481.12,564461.67,0.82
2017-04-18,3.3,3.34,3.3,3.28,407538.19,0.01,0.3,3.328,3.376,3.337,456729.74,632648.06,565238.3,0.68
2017-04-17,3.33,3.34,3.29,3.27,345001.56,-0.04,-1.2,3.356,3.372,3.341,502482.05,637559.76,569663.09,0.58
2017-04-14,3.36,3.38,3.33,3.32,361818.75,-0.03,-0.89,3.38,3.372,3.352,574394.33,660902.93,578344.56,0.61
2017-04-13,3.36,3.37,3.36,3.34,372800.44,0.0,0.0,3.394,3.373,3.36,650343.24,679949.81,589108.57,0.62
2017-04-12,3.42,3.43,3.36,3.34,796489.75,-0.08,-2.33,3.416,3.366,3.363,810094.13,664419.14,601219.45,1.33
2017-04-11,3.42,3.47,3.44,3.37,636299.75,0.03,0.88,3.424,3.358,3.363,808566.39,627501.23,585742.7,1.07
2017-04-10,3.4,3.48,3.41,3.38,704562.94,0.01,0.29,3.388,3.347,3.357,772637.46,613707.14,583002.58,1.18
2017-04-07,3.43,3.44,3.4,3.37,741563.31,-0.07,-2.02,3.364,3.334,3.351,747411.52,594584.92,568767.87,1.24
2017-04-06,3.4,3.53,3.47,3.36,1171554.88,0.07,2.06,3.352,3.318,3.344,709556.39,588394.86,568422.85,1.96
2017-04-05,3.32,3.4,3.4,3.29,788851.06,0.14,4.29,3.316,3.301,3.338,518744.15,526442.22,535895.38,1.32
2017-03-31,3.3,3.32,3.26,3.25,456655.12,-0.03,-0.91,3.292,3.297,3.339,446436.07,497828.53,514792.24,0.77
2017-03-30,3.33,3.37,3.29,3.27,578433.25,-0.05,-1.5,3.306,3.31,3.345,454776.82,501766.42,505403.59,0.97
2017-03-29,3.3,3.37,3.34,3.27,552287.62,0.05,1.52,3.304,3.331,3.352,441758.32,495786.19,493743.83,0.93
2017-03-28,3.27,3.29,3.29,3.25,217493.7,0.01,0.3,3.284,3.346,3.358,467233.34,498267.32,494038.06,0.36
2017-03-27,3.31,3.32,3.28,3.26,427310.66,-0.05,-1.5,3.286,3.359,3.366,534140.28,538019.76,516225.33,0.72
2017-03-24,3.28,3.34,3.33,3.24,498358.88,0.05,1.52,3.302,3.368,3.378,549221.0,543984.17,532660.93,0.84
2017-03-23,3.25,3.32,3.28,3.24,513340.75,0.04,1.24,3.314,3.367,3.388,548756.01,552298.02,535008.29,0.86
2017-03-22,3.27,3.29,3.24,3.21,679662.69,-0.06,-1.82,3.358,3.367,3.403,549814.06,542950.82,552441.23,1.14
2017-03-21,3.34,3.36,3.3,3.27,552028.44,-0.06,-1.79,3.408,3.37,3.421,529301.31,548450.84,559070.37,0.93
2017-03-20,3.38,3.42,3.36,3.31,502714.22,-0.03,-0.89,3.432,3.375,3.433,541899.23,545348.54,586879.21,0.84
2017-03-17,3.49,3.49,3.39,3.38,496033.94,-0.11,-3.14,3.434,3.381,3.439,538747.35,531755.94,609850.27,0.83
2017-03-16,3.51,3.52,3.5,3.44,518631.0,0.01,0.29,3.42,3.379,3.437,555840.02,509040.76,618691.42,0.87
2017-03-15,3.43,3.52,3.49,3.41,577098.94,0.07,2.05,3.376,3.372,3.433,536087.57,491701.48,626236.67,0.97
2017-03-14,3.39,3.49,3.42,3.36,615018.06,0.05,1.48,3.332,3.369,3.429,567600.36,489808.8,635552.12,1.03
2017-03-13,3.31,3.38,3.37,3.27,486954.81,0.05,1.51,3.318,3.373,3.432,548797.84,494430.9,653719.36,0.82
2017-03-10,3.28,3.36,3.32,3.27,581497.31,0.04,1.22,3.328,3.387,3.431,524764.53,521337.68,669161.23,0.97
2017-03-09,3.26,3.29,3.28,3.21,419868.75,0.01,0.31,3.338,3.409,3.432,462241.49,517718.56,713787.79,0.7
2017-03-08,3.34,3.36,3.27,3.24,734662.88,-0.08,-2.39,3.368,3.439,3.429,447315.38,561931.64,718747.19,1.23
2017-03-07,3.41,3.42,3.35,3.32,521005.47,-0.07,-2.05,3.406,3.472,3.422,412017.24,569689.91,695998.97,0.87
2017-03-06,3.4,3.43,3.42,3.38,366788.25,0.05,1.48,3.428,3.491,3.41,440063.96,628409.88,687260.07,0.61
2017-03-03,3.39,3.41,3.37,3.37,268882.09,-0.06,-1.75,3.446,3.497,3.395,517910.83,687944.59,686799.66,0.45
2017-03-02,3.48,3.5,3.43,3.42,345238.19,-0.03,-0.87,3.48,3.494,3.381,573195.64,728342.07,692199.44,0.58
2017-03-01,3.46,3.53,3.46,3.41,558172.19,0.0,0.0,3.51,3.493,3.368,676547.9,760771.87,691050.64,0.94
2017-02-28,3.52,3.54,3.46,3.41,661239.06,-0.05,-1.43,3.538,3.488,3.351,727362.58,781295.43,683385.03,1.11
2017-02-27,3.55,3.64,3.51,3.48,756022.62,-0.03,-0.85,3.554,3.491,3.336,816755.8,813007.81,686257.77,1.27
