date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-06,3.59,3.62,3.6,3.58,193739.23,0.02,0.56,3.624,3.667,3.724,286372.28,341327.5,514696.94,0.69
2016-12-05,3.6,3.61,3.58,3.55,302877.53,-0.02,-0.56,3.636,3.687,3.731,322431.03,364062.23,526130.95,1.08
2016-12-02,3.66,3.67,3.6,3.6,393296.53,-0.07,-1.91,3.662,3.707,3.739,325488.05,375616.27,530710.11,1.41
2016-12-01,3.67,3.68,3.67,3.65,270599.94,0.0,0.0,3.684,3.725,3.747,330420.22,382057.46,549668.76,0.97
2016-11-30,3.67,3.69,3.67,3.66,271348.16,0.01,0.27,3.692,3.74,3.755,372765.16,434670.43,596076.42,0.97
2016-11-29,3.71,3.71,3.66,3.66,374033.0,-0.05,-1.35,3.71,3.761,3.76,396282.72,566902.05,614209.04,1.34
2016-11-28,3.72,3.73,3.71,3.7,318162.62,0.0,0.0,3.738,3.773,3.773,405693.42,578997.55,633411.52,1.14
2016-11-25,3.71,3.72,3.71,3.65,417957.38,0.0,0.0,3.752,3.779,3.782,425744.49,613297.17,648103.88,1.5
2016-11-24,3.76,3.77,3.71,3.7,482324.62,-0.05,-1.33,3.766,3.787,3.793,433694.69,675200.67,665364.89,1.73
2016-11-23,3.79,3.8,3.76,3.76,388936.0,-0.04,-1.05,3.788,3.787,3.809,496575.69,673750.21,694843.11,1.39
2016-11-22,3.78,3.8,3.8,3.76,421086.47,0.02,0.53,3.812,3.78,3.819,737521.37,688066.39,721153.67,1.51
2016-11-21,3.78,3.79,3.78,3.76,418418.0,0.0,0.0,3.808,3.774,3.828,752301.68,688199.67,774504.34,1.5
2016-11-18,3.81,3.82,3.78,3.78,457708.38,-0.04,-1.05,3.806,3.77,3.843,800849.84,685803.95,878735.87,1.64
2016-11-17,3.8,3.84,3.82,3.78,796729.62,-0.06,-1.55,3.808,3.768,3.846,916706.64,717280.06,908262.7,2.85
2016-11-16,3.78,4.0,3.88,3.76,1593664.38,0.1,2.65,3.786,3.77,3.845,850924.73,757482.41,916493.9,5.7
2016-11-15,3.79,3.8,3.78,3.75,494988.0,0.01,0.27,3.748,3.758,3.837,638611.41,661516.02,881713.95,1.77
2016-11-14,3.8,3.83,3.77,3.75,661158.81,-0.02,-0.53,3.74,3.772,3.839,624097.66,687825.5,927721.5,2.37
2016-11-11,3.71,3.89,3.79,3.7,1036992.38,0.08,2.16,3.734,3.784,3.835,570758.06,682910.59,924372.94,3.71
2016-11-10,3.73,3.73,3.71,3.69,467820.09,0.02,0.54,3.728,3.799,3.831,517853.49,655529.11,902535.86,1.67
2016-11-09,3.74,3.75,3.69,3.66,532097.75,-0.05,-1.34,3.754,3.83,3.832,664040.09,715936.01,923032.81,1.9
2016-11-08,3.75,3.77,3.74,3.72,422419.28,0.0,0.0,3.768,3.858,3.831,684420.64,754240.96,940023.89,1.51
2016-11-07,3.76,3.78,3.74,3.73,394460.81,-0.02,-0.53,3.804,3.881,3.827,751553.34,860809.02,964262.81,1.41
2016-11-04,3.79,3.84,3.76,3.76,772469.5,-0.08,-2.08,3.834,3.915,3.828,795063.11,1071667.79,1014167.37,2.76
2016-11-03,3.74,3.92,3.84,3.72,1198753.12,0.08,2.13,3.87,3.924,3.839,793204.72,1099245.34,1078574.13,4.29
2016-11-02,3.82,3.83,3.76,3.75,634000.5,-0.07,-1.83,3.906,3.92,4.415,767831.92,1075505.38,1034934.61,2.27
2016-10-28,3.88,3.99,3.92,3.87,758082.75,0.03,0.77,3.948,3.916,5.027,824061.27,1101911.88,1012857.35,2.71
2016-10-27,3.94,3.95,3.89,3.87,612009.69,-0.05,-1.27,3.958,3.906,5.642,970064.7,1167617.51,991828.04,2.19
2016-10-26,3.98,4.01,3.94,3.93,763177.56,-0.08,-1.99,3.996,3.885,6.3,1348272.46,1165835.3,976019.17,2.73
2016-10-25,3.95,4.1,4.02,3.92,1071889.12,0.05,1.26,3.978,3.862,6.963,1405285.95,1149542.61,952170.32,3.83
2016-10-24,3.97,4.03,3.97,3.9,915147.25,0.0,0.0,3.934,3.834,7.608,1383178.84,1130129.62,912035.19,3.27
2016-10-21,3.99,4.0,3.97,3.92,1488099.88,-0.11,-2.7,3.884,3.804,8.256,1379762.49,1125806.82,891632.54,5.32
2016-10-20,3.88,4.15,4.08,3.84,2503048.5,0.23,5.97,3.854,3.773,8.979,1365170.31,1067716.59,832116.06,8.95
2016-10-19,3.78,3.89,3.85,3.76,1048245.0,0.05,1.32,3.774,3.741,9.688,983398.14,956666.95,727083.84,3.75
2016-10-18,3.68,3.83,3.8,3.68,961353.56,0.08,2.15,3.746,3.753,10.425,893799.26,1057902.93,701660.68,3.44
2016-10-17,3.79,3.8,3.72,3.68,898065.5,-0.1,-2.62,3.734,4.91,11.154,877080.4,994363.84,673273.38,3.21
2016-10-14,3.68,3.88,3.82,3.65,1415139.0,0.14,3.8,3.724,6.137,11.886,871851.15,923802.82,643421.07,5.06
2016-10-13,3.71,3.73,3.68,3.66,594187.62,-0.03,-0.81,3.692,7.378,12.605,770262.87,816038.58,600352.29,2.13
2016-10-12,3.72,3.76,3.71,3.68,600250.62,-0.03,-0.8,3.708,8.714,13.367,929935.77,786203.05,596334.37,2.15
2016-10-11,3.67,3.75,3.74,3.64,877759.25,0.07,1.91,3.76,10.063,14.132,1222006.6,754798.04,590323.15,3.14
2016-10-10,3.62,3.69,3.67,3.55,871919.25,0.01,0.27,6.086,11.382,14.895,1111647.29,693940.76,566154.28,3.12
2016-09-30,3.73,3.78,3.66,3.65,907197.62,-0.1,-2.66,8.55,12.708,15.661,975754.49,657458.27,545552.59,3.25
2016-09-29,3.8,3.89,3.76,3.71,1392552.12,-0.21,-5.29,11.064,14.185,16.405,861814.29,596515.52,529847.5,4.98
2016-09-28,3.8,4.22,3.97,3.76,2060604.75,0.13,3.38,13.72,15.634,17.147,642470.32,497500.72,487794.82,7.37
2016-09-27,16.09,16.1,15.37,15.0,325962.69,-0.62,-3.88,16.366,17.097,17.908,287589.48,345418.42,422766.53,4.66
2016-09-26,16.02,16.45,15.99,15.89,192455.27,-0.24,-1.48,16.678,17.398,18.058,276234.24,352182.92,440251.94,2.75
2016-09-23,17.14,17.14,16.23,16.2,337496.62,-0.81,-4.75,16.866,17.635,18.208,339162.04,363039.32,475909.08,4.83
2016-09-22,17.55,17.55,17.04,16.96,295832.28,-0.16,-0.93,17.306,17.832,18.326,331216.75,384666.0,493302.54,4.23
2016-09-21,16.95,17.5,17.2,16.8,286200.56,0.27,1.59,17.548,18.02,18.373,352531.11,406465.69,510334.52,4.1
2016-09-20,16.94,17.52,16.93,16.85,269186.47,0.0,0.0,17.828,18.201,18.397,403247.36,425848.25,531862.97,3.85
2016-09-19,17.01,17.78,16.93,16.7,507094.28,-1.5,-8.14,18.118,18.407,18.398,428131.6,438367.8,547539.47,7.26
2016-07-08,18.28,18.69,18.43,18.13,297770.16,0.18,0.99,18.404,18.614,18.414,386916.6,433646.91,549690.87,4.26
2016-07-07,18.57,18.75,18.25,18.02,402404.09,-0.25,-1.35,18.358,18.625,18.413,438115.26,463179.47,561534.14,5.76
2016-07-06,18.33,19.01,18.6,18.2,539781.81,0.22,1.2,18.492,18.66,18.454,460400.28,478088.93,562161.09,7.72
2016-07-05,18.3,18.81,18.38,18.21,393607.66,0.02,0.11,18.574,18.718,18.469,448449.14,500114.64,559380.14,5.63
2016-07-04,18.16,18.45,18.36,17.96,301019.28,0.16,0.88,18.696,18.717,18.488,448604.01,528320.97,564776.8,4.31
2016-07-01,18.6,18.74,18.2,18.11,553763.44,-0.72,-3.81,18.824,18.78,18.525,480377.22,588778.83,589141.98,7.92
2016-06-30,19.02,19.59,18.92,18.76,513829.19,-0.09,-0.47,18.892,18.82,18.542,488243.69,601939.07,631171.9,7.35
2016-06-29,19.15,19.45,19.01,18.85,480026.12,0.02,0.1,18.828,18.725,18.479,495777.58,614203.35,655695.8,6.84
2016-06-28,18.86,19.27,18.99,18.71,394382.0,-0.01,-0.05,18.862,18.592,18.331,551780.14,637877.7,653886.33,5.62
2016-06-27,18.33,19.19,19.0,18.33,459885.34,0.46,2.48,18.738,18.388,18.195,608037.93,656711.14,670363.67,6.55
2016-06-24,18.41,18.96,18.54,17.38,593095.81,-0.06,-0.32,18.736,18.214,18.035,697180.45,665734.84,669336.89,8.45
2016-06-23,19.0,19.1,18.6,18.33,551498.62,-0.58,-3.02,18.748,18.2,17.904,715634.45,659888.81,665144.61,7.85
2016-06-22,18.3,19.18,19.18,18.08,760038.94,0.81,4.41,18.622,18.247,17.76,732629.13,646233.25,660613.73,10.82
2016-06-21,19.11,19.2,18.37,18.03,675670.94,-0.62,-3.27,18.322,18.219,17.585,723975.25,618645.63,644682.87,9.62
2016-06-20,19.5,20.3,18.99,18.83,905597.94,0.39,2.1,18.038,18.258,17.451,705384.35,601232.63,636931.96,12.9
2016-06-17,17.97,19.17,18.6,17.85,685365.81,0.63,3.51,17.692,18.269,17.262,634289.22,589505.13,612561.09,9.76
2016-06-16,17.62,18.28,17.97,17.62,636472.0,0.29,1.64,17.652,18.264,17.093,604143.17,660404.74,610245.76,9.06
2016-06-15,17.05,18.19,17.68,16.91,716769.56,0.73,4.31,17.872,18.233,17.009,559837.38,697188.25,613782.85,10.21
2016-06-14,17.34,17.63,16.95,16.86,582716.44,-0.31,-1.8,18.116,18.07,16.94,513316.02,669894.97,614764.94,8.3
2016-06-13,18.15,18.69,17.26,16.92,550122.31,-1.14,-6.2,18.478,18.001,16.863,497080.92,684016.19,610840.9,7.83
2016-06-08,18.9,18.91,18.4,18.11,534635.56,-0.67,-3.51,18.846,17.855,16.784,544721.03,672938.94,615132.76,7.61
2016-06-07,18.72,19.2,19.07,18.63,414943.03,0.17,0.9,18.876,17.608,16.633,716666.3,670400.42,622945.68,5.91
2016-06-06,18.97,19.6,18.9,18.71,484162.75,0.14,0.75,18.594,17.273,16.446,834539.11,674994.21,654619.27,6.9
2016-06-03,18.85,18.96,18.76,18.52,501540.94,-0.34,-1.78,18.024,16.951,16.341,826473.91,670720.11,674677.11,7.14
2016-06-02,18.6,19.39,19.1,18.36,788322.88,0.55,2.96,17.524,16.643,16.222,870951.46,672631.28,690591.15,11.23
2016-06-01,17.71,19.43,18.55,17.68,1394361.88,0.89,5.04,16.864,16.254,16.13,801156.84,635617.06,697729.84,19.86
2016-05-31,16.24,17.66,17.66,16.14,1004307.12,1.61,10.03,16.34,15.921,16.054,624134.54,560086.79,701321.95,14.3
2016-05-30,16.06,16.47,16.05,16.01,443836.75,-0.21,-1.29,15.952,15.785,15.982,515449.3,530377.45,699484.97,6.32
2016-05-27,15.7,16.66,16.26,15.53,723928.69,0.46,2.91,15.878,15.81,15.973,514966.3,559634.92,746857.36,10.31
2016-05-26,15.77,15.95,15.8,15.18,439349.75,-0.13,-0.82,15.762,15.724,16.005,474311.1,537665.6,835851.35,6.26
2016-05-25,15.84,16.16,15.93,15.66,509250.38,0.21,1.34,15.644,15.713,16.023,470077.28,557326.58,820317.51,7.25
2016-05-24,15.59,16.18,15.72,15.51,460880.91,0.04,0.26,15.502,15.658,15.961,496039.04,575490.94,799346.51,6.56
2016-05-23,15.7,15.88,15.68,15.49,441421.78,0.0,0.0,15.618,15.619,15.843,545305.61,634244.34,780774.72,6.29
2016-05-20,14.97,15.76,15.68,14.86,520652.66,0.47,3.09,15.742,15.73,15.666,604303.54,678634.1,780431.85,7.41
2016-05-19,15.18,15.68,15.21,15.09,418180.66,-0.01,-0.07,15.686,15.8,15.434,601020.11,708551.01,765949.25,5.96
2016-05-18,16.04,16.05,15.22,14.88,639059.19,-1.08,-6.63,15.782,16.005,15.212,644575.88,759842.62,759333.99,9.1
2016-05-17,16.3,16.44,16.3,15.76,707213.75,0.0,0.0,15.814,16.186,15.022,654942.84,842557.1,741620.81,10.07
2016-05-16,15.35,16.47,16.3,15.2,736411.44,0.9,5.84,15.62,16.178,14.758,723183.06,868592.49,717273.65,10.49
2016-05-13,15.61,15.92,15.4,15.2,504235.5,-0.29,-1.85,15.718,16.136,14.515,752964.66,934079.79,691645.74,7.18
2016-05-12,15.18,15.79,15.69,15.05,635959.5,0.31,2.02,15.914,16.286,14.335,816081.91,1134037.09,677275.86,9.06
2016-05-11,15.51,15.67,15.38,15.02,690894.0,0.05,0.33,16.228,16.333,14.146,875109.36,1083308.45,664948.49,9.84
2016-05-10,16.57,16.98,15.33,15.19,1048414.88,-1.46,-8.7,16.558,16.264,13.955,1030171.36,1023202.08,643583.7,14.93
2016-05-09,16.44,17.17,16.79,16.42,885319.44,0.41,2.5,16.736,16.066,13.779,1014001.91,927305.1,616210.82,12.61
2016-05-06,17.1,17.28,16.38,16.3,819821.75,-0.88,-5.1,16.554,15.601,13.494,1115194.92,882229.6,589144.22,11.68
2016-05-05,17.0,17.29,17.26,16.71,931096.75,0.23,1.35,16.658,15.067,13.22,1451992.27,823347.48,570435.14,13.26
2016-05-04,16.06,17.84,17.03,16.02,1466204.0,0.81,4.99,16.438,14.418,12.885,1291507.53,758825.36,533917.77,20.88
2016-05-03,15.6,16.66,16.22,15.53,967567.62,0.34,2.14,15.97,13.857,12.554,1016232.79,640684.52,468634.02,13.78
2016-04-29,16.61,17.09,15.88,15.88,1391284.5,-1.02,-6.04,15.396,13.338,12.248,840608.3,565954.81,425103.55,19.81
2016-04-28,16.16,17.5,16.9,15.85,2503808.5,0.74,4.58,14.648,12.893,11.963,649264.28,449211.69,361081.62,35.66
2016-04-27,16.16,16.16,16.16,16.16,128673.02,1.47,10.01,13.476,12.384,11.632,194702.69,220514.62,241752.72,1.83
2016-04-26,14.69,14.69,14.69,14.69,89830.3,1.34,10.04,12.398,11.958,11.318,226143.2,246588.54,240976.92,1.28
2016-04-25,13.35,13.35,13.35,13.35,89445.16,1.21,9.97,11.744,11.646,11.092,265136.25,263965.33,245852.4,1.27
2016-04-22,10.44,12.14,12.14,10.36,434564.41,1.1,9.96,11.28,11.492,10.947,291301.32,305116.53,250743.09,6.19
2016-04-21,10.77,11.25,11.04,10.68,231000.55,0.27,2.51,11.138,11.386,10.855,249159.09,296058.83,236651.91,3.29
2016-04-20,11.48,11.48,10.77,10.4,285875.56,-0.65,-5.69,11.292,11.373,10.822,246326.55,317522.81,230966.99,4.07
2016-04-19,11.15,11.53,11.42,10.99,284795.59,0.39,3.54,11.518,11.351,10.803,267033.89,309010.19,225726.67,4.06
2016-04-18,11.36,11.36,11.03,10.89,220270.47,-0.4,-3.5,11.548,11.251,10.75,262794.41,296583.52,220198.03,3.14
2016-04-15,11.85,11.9,11.43,11.36,223853.3,-0.38,-3.22,11.704,11.158,10.706,318931.74,284252.3,217257.0,3.19
2016-04-14,11.85,12.0,11.81,11.62,216837.81,-0.09,-0.76,11.634,11.033,10.625,342958.57,272951.55,211552.32,3.09
2016-04-13,11.65,12.36,11.9,11.5,389412.28,0.33,2.85,11.454,10.879,10.509,388719.07,262990.82,204324.88,5.55
2016-04-12,11.77,11.77,11.57,11.46,263598.19,-0.24,-2.03,11.184,10.678,10.4,350986.48,235365.3,188087.96,3.75
2016-04-11,11.18,11.98,11.81,11.15,500957.12,0.73,6.59,10.954,10.537,10.311,330372.62,227739.46,179916.28,7.13
2016-04-08,10.65,11.18,11.08,10.46,343987.44,0.17,1.56,10.612,10.401,10.189,249572.85,196369.66,157106.58,4.9
2016-04-07,10.65,11.61,10.91,10.3,445640.31,0.36,3.41,10.432,10.323,10.105,202944.54,177244.98,142928.57,6.35
2016-04-06,10.45,10.6,10.55,10.39,200749.36,0.13,1.25,10.304,10.27,10.034,137262.58,144411.18,123644.03,2.86
2016-04-05,10.18,10.47,10.42,10.15,160528.88,0.32,3.17,10.172,10.255,9.995,119744.11,142443.16,117144.6,2.29
2016-04-01,10.15,10.23,10.1,9.92,96958.28,-0.08,-0.79,10.12,10.248,9.965,125106.31,143812.55,113061.57,1.38
2016-03-31,10.32,10.45,10.18,10.13,110845.88,-0.09,-0.88,10.19,10.253,9.948,143166.46,150261.7,114545.59,1.58
2016-03-30,9.99,10.27,10.27,9.95,117230.48,0.38,3.84,10.214,10.217,9.948,151545.42,150153.08,116593.2,1.67
2016-03-29,10.17,10.21,9.89,9.8,113157.01,-0.27,-2.66,10.236,10.139,9.944,151559.78,145658.94,118191.47,1.61
2016-03-28,10.52,10.61,10.16,10.14,187339.88,-0.29,-2.77,10.338,10.121,9.937,165142.22,140810.62,118703.85,2.67
2016-03-25,10.22,10.77,10.45,10.21,187259.03,0.15,1.46,10.376,10.085,9.908,162518.79,132093.11,118572.09,2.67
2016-03-24,10.36,10.36,10.3,10.06,152740.69,-0.08,-0.77,10.316,9.976,9.883,157356.94,117843.51,115770.94,2.18
2016-03-23,10.3,10.48,10.38,10.22,117302.29,-0.02,-0.19,10.22,9.887,9.856,148760.74,108612.17,120034.55,1.67
2016-03-22,10.4,10.56,10.4,10.28,181069.2,0.05,0.48,10.042,9.798,9.874,139758.1,102876.88,121918.35,2.58
2016-03-21,10.38,10.45,10.35,10.17,174222.73,0.2,1.97,9.904,9.735,9.89,116479.02,91846.05,120915.32,2.48
2016-03-18,9.86,10.19,10.15,9.83,161449.78,0.33,3.36,9.794,9.682,9.927,101667.42,82310.59,124653.29,2.3
2016-03-17,9.55,9.89,9.82,9.55,109759.69,0.33,3.48,9.636,9.642,9.965,78330.09,78829.49,130408.3,1.56
2016-03-16,9.78,9.81,9.49,9.42,72289.12,-0.22,-2.27,9.554,9.678,10.004,68463.6,83033.32,135033.96,1.03
2016-03-15,9.78,9.89,9.71,9.65,64673.78,-0.09,-0.92,9.554,9.749,10.055,65995.66,90723.99,142145.36,0.92
2016-03-14,9.49,9.83,9.8,9.49,100164.75,0.44,4.7,9.566,9.752,10.088,67213.07,96597.08,149254.31,1.43
2016-03-11,9.35,9.45,9.36,9.26,44763.1,-0.05,-0.53,9.57,9.731,10.087,62953.76,105051.07,148147.03,0.64
2016-03-10,9.55,9.63,9.41,9.38,60427.24,-0.08,-0.84,9.648,9.79,10.118,79328.89,113698.37,150925.07,0.86
2016-03-09,9.57,9.7,9.49,9.39,59949.44,-0.28,-2.87,9.802,9.824,10.148,97603.04,131456.94,155101.32,0.85
2016-03-08,9.82,9.82,9.77,9.33,70760.84,-0.05,-0.51,9.944,9.95,10.168,115452.33,140959.81,157839.4,1.01
2016-03-07,9.88,10.0,9.82,9.71,78868.18,0.07,0.72,9.938,10.045,10.174,125981.09,149984.59,161036.74,1.12
2016-03-04,10.14,10.2,9.75,9.63,126638.76,-0.43,-4.22,9.892,10.171,10.162,147148.39,166995.99,163086.47,1.8
2016-03-03,10.2,10.4,10.18,10.1,151797.97,-0.02,-0.2,9.932,10.288,10.145,148067.84,181987.11,161852.42,2.16
2016-03-02,9.7,10.38,10.2,9.63,149195.88,0.46,4.72,9.846,10.33,10.086,165310.83,187034.61,160245.33,2.12
2016-03-01,9.6,9.8,9.74,9.28,123404.65,0.15,1.56,9.956,10.361,10.045,166467.29,193566.72,160251.4,1.76
2016-02-29,10.1,10.1,9.59,8.96,184704.67,-0.36,-3.62,10.152,10.423,10.019,173988.09,201911.54,162049.79,2.63
2016-02-26,10.09,10.09,9.95,9.68,131236.02,0.2,2.05,10.45,10.443,10.042,186843.59,191242.99,162833.55,1.87
2016-02-25,10.77,10.85,9.75,9.68,238012.94,-1.0,-9.3,10.644,10.446,10.023,215906.38,188151.77,162639.28,3.39
2016-02-24,10.62,10.93,10.75,10.5,154978.16,0.03,0.28,10.814,10.472,9.995,208758.38,178745.7,158459.0,2.21
2016-02-23,11.0,11.1,10.72,10.55,161008.64,-0.36,-3.25,10.766,10.385,9.953,220666.14,174718.99,160726.82,2.29
2016-02-22,11.01,11.16,11.08,10.77,248982.2,0.16,1.47,10.694,10.302,9.929,229835.0,172088.89,166088.95,3.55
2016-02-19,10.5,11.05,10.92,10.4,276549.97,0.32,3.02,10.436,10.153,9.872,195642.39,159176.94,164126.63,3.94
2016-02-18,10.8,10.87,10.6,10.38,202272.94,0.09,0.86,10.248,10.001,9.84,160397.16,141717.73,162198.59,2.88
2016-02-17,10.48,10.72,10.51,10.37,214516.97,0.15,1.45,10.13,9.842,9.865,148733.02,133456.06,165767.47,3.06
2016-02-16,9.95,10.56,10.36,9.85,206852.92,0.57,5.82,10.004,9.729,9.867,128771.84,126936.09,173105.15,2.95
2016-02-15,9.48,9.91,9.79,9.31,78019.16,-0.19,-1.9,9.91,9.614,9.877,114342.79,122188.04,180571.03,1.11
2016-02-05,10.02,10.17,9.98,9.95,100323.8,-0.03,-0.3,9.87,9.64,9.87,122711.49,134424.11,186427.2,1.43
2016-02-04,10.2,10.32,10.01,10.01,143952.27,0.13,1.32,9.754,9.6,9.867,123038.3,137126.78,188773.74,2.05
2016-02-03,9.75,9.95,9.88,9.53,114711.03,-0.01,-0.1,9.554,9.518,9.856,118179.1,138172.29,183167.25,1.63
2016-02-02,9.53,9.98,9.89,9.53,134707.67,0.3,3.13,9.454,9.521,9.905,125100.34,146734.64,183171.1,1.92
2016-02-01,9.4,9.68,9.59,9.2,119862.69,0.19,2.02,9.318,9.556,9.941,130033.3,160089.0,183849.18,1.71
2016-01-29,9.18,9.44,9.4,9.07,101957.85,0.39,4.33,9.41,9.59,10.007,146136.73,169076.32,183800.97,1.45
2016-01-28,9.32,9.54,9.01,9.0,119656.24,-0.37,-3.94,9.446,9.679,10.143,151215.26,182679.45,184621.93,1.7
2016-01-27,9.16,9.46,9.38,8.8,149317.25,0.17,1.85,9.482,9.887,10.302,158165.48,198078.88,185619.06,2.13
2016-01-26,9.85,9.97,9.21,9.16,159372.45,-0.84,-8.36,9.588,10.004,10.429,168368.95,219274.21,183580.19,2.27
2016-01-25,9.6,10.54,10.05,9.58,200379.86,0.47,4.91,9.794,10.139,10.564,190144.7,238954.03,182976.57,2.85
2016-01-22,9.37,9.61,9.58,9.1,127350.52,0.39,4.24,9.77,10.099,10.667,192015.92,238430.28,177198.69,1.81
2016-01-21,9.78,9.98,9.19,9.12,154407.34,-0.72,-7.26,9.912,10.134,10.789,214143.64,240420.71,177254.65,2.2
2016-01-20,10.06,10.16,9.91,9.8,200334.56,-0.33,-3.22,10.292,10.194,10.938,237992.28,228162.2,178065.47,2.85
2016-01-19,10.01,10.25,10.24,9.6,268251.22,0.31,3.12,10.42,10.288,11.065,270179.47,219607.56,176331.67,3.82
2016-01-18,9.95,10.45,9.93,9.85,209735.94,-0.36,-3.5,10.484,10.325,11.171,287763.35,207609.37,171264.79,2.99
2016-01-15,11.0,11.05,10.29,10.04,237989.16,-0.8,-7.21,10.428,10.423,11.29,284844.64,198525.62,168934.04,3.39
2016-01-14,10.06,11.17,11.09,10.0,273650.53,0.54,5.12,10.356,10.606,11.399,266697.77,186564.4,167639.53,3.9
2016-01-13,10.36,11.17,10.55,10.35,361270.5,-0.01,-0.1,10.096,10.716,11.449,218332.12,173159.23,159693.41,5.15
2016-01-12,10.0,10.62,10.56,9.77,356170.62,0.91,9.43,10.156,10.854,11.531,169035.64,147886.16,147482.04,5.07
2016-01-11,9.84,10.5,9.65,9.5,195142.41,-0.28,-2.82,10.166,10.989,11.611,127455.39,126999.12,134645.44,2.78
2016-01-08,10.04,10.28,9.93,9.03,147254.78,0.14,1.43,10.418,11.235,11.723,112206.6,115967.1,129640.37,2.1
2016-01-07,10.7,10.7,9.79,9.77,31822.3,-1.06,-9.77,10.856,11.444,11.832,106431.03,114088.59,130340.23,0.45
2016-01-06,10.69,10.89,10.85,10.5,114788.09,0.24,2.26,11.336,11.681,11.934,127986.33,127968.74,136494.57,1.63
2016-01-05,10.3,11.16,10.61,10.04,148269.36,-0.3,-2.75,11.552,11.841,11.99,126736.69,133055.79,138618.94,2.11
2016-01-04,12.16,12.19,10.91,10.91,118898.49,-1.21,-9.98,11.812,12.016,12.079,126542.84,134920.21,137965.54,1.69
